"","Gene.ID","logFC","P.Value"
"Os.5034.1.S1_at","4344276",-1.82045490068891,6.80392636232283e-07
"Os.12943.1.S1_at","9266893",0.562609951771375,6.82421183334198e-07
"Os.2957.1.S1_at","4332925",-1.15008061816527,6.83741647717511e-07
"Os.4181.1.S1_at","4324982",-2.9370269177126,6.85989367602786e-07
"Os.10880.1.S1_at","4336513",-1.35911721755832,6.95120283034452e-07
"Os.11266.1.S1_at","4335515",-1.77657618374318,6.97750765396106e-07
"Os.18511.1.S1_at","4348151",-6.99532363259793,6.9992330712066e-07
"Os.7095.1.S1_at","4336765",2.27525980310543,7.04531156313023e-07
"Os.15800.1.S1_x_at","4347090",1.01146960715047,7.08292367065984e-07
"Os.4671.1.S1_a_at","4326471",-1.75362363556406,7.13124717682956e-07
"Os.4863.1.S1_at","4326671",1.51534426535843,7.15476499146172e-07
"Os.57438.1.S1_at","4330830",-6.31465297475289,7.54979076827463e-07
"Os.55238.1.S1_at","4350075",6.5651769808214,7.6257939115056e-07
"Os.7622.1.S1_at","4336457",-0.613196367823283,7.67075574709679e-07
"Os.32877.1.S1_x_at","4325855",4.38455364078839,7.77889702832852e-07
"Os.38113.2.S1_a_at","4342731",1.74692954987438,7.78784390450877e-07
"Os.51989.1.S1_at","4343581",2.63289400922757,7.81087303637775e-07
"Os.8765.1.S1_a_at","4326319",-0.770427369020579,7.82820905516786e-07
"Os.7445.1.S1_at","4336122",-0.620453858445918,7.83012021764219e-07
"Os.11140.1.S1_at","4333810",0.520139363387512,7.97136233392567e-07
"Os.27990.1.S1_at","4342202",1.42485781961236,8.05624549820903e-07
"Os.4651.1.S1_at","4344338",1.48461422691012,8.06658373968047e-07
"Os.46582.1.S1_at","4349062",-3.0382885273363,8.08779651933188e-07
"Os.52048.1.S1_at","4328578",1.84650331545958,8.10850771778734e-07
"Os.9311.1.S1_at","4332607",2.1961482757509,8.12736553543167e-07
"Os.47591.1.S1_s_at","4343714",-0.561103158878977,8.16456169641988e-07
"Os.15026.1.S1_at","4347769",2.8236751214831,8.17588685348742e-07
"Os.12096.4.S1_s_at","9269178///4351264",-1.16955632391232,8.20727257152155e-07
"Os.12345.1.S1_s_at","4330207",-1.86776576084835,8.22130527826849e-07
"Os.55684.1.S1_at","4325139",-0.566352186309647,8.22759070113824e-07
"Os.17538.1.S1_at","4350317",-0.325057698761599,8.23662860176104e-07
"Os.4715.1.S1_at","4333872",-1.01796527380376,8.28059551723516e-07
"Os.49529.1.S1_at","4341658",1.20257891510981,8.4275592800574e-07
"Os.21842.1.S1_at","4349200",-3.97870775594759,8.44686346490328e-07
"Os.6961.1.S1_a_at","4347111",0.981937109670312,8.4673534940087e-07
"Os.2696.1.S1_at","4335222",-1.99892176746118,8.53137378654535e-07
"Os.52845.1.S1_at","4331776",-1.86422840766633,8.61655147297537e-07
"Os.47303.1.S1_s_at","4326552",-2.83903714229285,8.69795154641243e-07
"Os.4766.1.S1_at","4348646",-2.43050199283852,8.71925272388388e-07
"Os.46629.1.S1_s_at","4349327",-2.02781474654992,8.72615409565491e-07
"Os.11987.1.S1_at","4331765",1.09136254486675,8.78967969592101e-07
"Os.55280.1.S1_at","4341587",-1.18204147848745,8.91240162304235e-07
"Os.34673.1.S1_at","4338779",0.763673796658864,8.95217793186996e-07
"OsAffx.26230.1.S1_at","4335579",4.78377388593252,8.99397504179227e-07
"Os.72.1.S1_x_at","4326266",-0.950117411133535,9.08631530954148e-07
"Os.50805.1.S1_at","4345205",-0.503577072985246,9.14370651199805e-07
"Os.10760.1.S1_at","4327374",-1.87292117861507,9.14816584841126e-07
"Os.2617.2.S1_a_at","4341971",1.3595194587684,9.16770986216665e-07
"Os.23745.1.S1_at","4335177",1.61969931681876,9.19986217387265e-07
"Os.7929.5.S1_at","4328727",2.57084721901211,9.2858666426295e-07
"Os.13996.1.S1_at","4343813",-1.23686852623435,9.38387588622447e-07
"Os.22058.1.S1_at","4349267",1.40347481312596,9.39935341076404e-07
"Os.6489.1.S1_at","9267947",-1.22554867683532,9.54310203979619e-07
"Os.29062.1.S1_at","9272534",-2.53899946090536,9.55678642626273e-07
"Os.15250.1.S1_at","4345306",-2.2875997989598,9.56403621558085e-07
"Os.5562.1.S1_at","4336874",0.756259349997878,9.58662707602892e-07
"Os.53880.1.S1_at","4345363",-1.99300928384433,9.75769260391792e-07
"OsAffx.30833.1.S1_at","4349824",1.17724702461778,9.75878929633852e-07
"Os.5037.1.S1_s_at","4351918",-2.35075516477153,9.77806740051809e-07
"Os.11920.1.S1_s_at","4336108",2.31817900596422,9.93334402251505e-07
"Os.8311.1.S1_a_at","9271407///4342095///4342088",-2.87477465585612,9.95490711930564e-07
"Os.2467.1.S1_at","4335625",1.27869710735698,1.00103399524044e-06
"Os.30485.1.S1_at","4342242",-2.09951846262759,1.02154155014152e-06
"Os.27144.1.S1_at","4344913",1.30329547868785,1.02166348576566e-06
"Os.10303.1.S1_at","4331306",-4.5750351261097,1.02389758422774e-06
"Os.9950.1.S1_at","4340661",0.87744267491996,1.03856930991085e-06
"Os.54853.1.S1_at","4340531",-1.43495257290807,1.03899954313262e-06
"Os.26728.1.S1_a_at","4349081",0.477251309572612,1.04035999935094e-06
"Os.35231.1.S1_at","4327842",-2.98899031588415,1.04229199782548e-06
"Os.1191.1.S1_at","4331519",1.89192215037711,1.05172089583524e-06
"Os.18932.1.S1_at","4348498",3.45832363042468,1.05559051513379e-06
"OsAffx.18589.1.S1_s_at","4349327",-2.11650266837315,1.06245307918835e-06
"Os.38301.1.S1_s_at","4338062",-5.79994109332502,1.0696534354306e-06
"OsAffx.32170.1.S1_at","4352857",-1.45865405154017,1.07764387314443e-06
"Os.11179.1.S1_at","4332407",-0.567464836728439,1.0778759917794e-06
"Os.18703.1.S1_at","4352587",-3.5160381017769,1.08101850537884e-06
"Os.5525.1.S1_at","4340123",-1.65802386014927,1.08231887002821e-06
"Os.28427.1.S2_a_at","4338119",-1.42424461741025,1.08469620022859e-06
"Os.47564.1.S1_at","4338719",-4.22769927645271,1.0961537364941e-06
"Os.52605.1.S1_at","4352567",1.87346229654453,1.09656954437934e-06
"Os.13980.1.S1_at","4346579",3.01506699162053,1.09915124688184e-06
"Os.9105.1.S1_at","4347545",0.996440559380579,1.11041390145638e-06
"Os.15222.1.S1_at","4327841",-1.97779409585343,1.12093836048193e-06
"Os.24674.1.S1_at","4325884",-1.35884540926724,1.1258228309177e-06
"Os.51105.1.S1_s_at","4327987",1.91488314215633,1.12799625948196e-06
"Os.10981.1.S1_at","4325818",5.19825691903466,1.13847037852518e-06
"Os.11756.1.S1_s_at","4332364",1.18890322158099,1.1395206818611e-06
"Os.37773.1.S1_at","4332361",-9.1440309049719,1.14441796143678e-06
"Os.51135.1.S1_at","4350867",2.68837888640112,1.14787405781843e-06
"Os.11147.1.S1_at","4343586",-3.51150451390679,1.14965284789388e-06
"Os.46021.1.S1_at","4324175",-3.38963341330025,1.15983203849136e-06
"Os.10388.1.S1_at","4332353",-0.934616684313578,1.16339303379016e-06
"Os.20625.1.S1_x_at","4344437",-1.79318362681471,1.16395598166394e-06
"Os.46891.1.S1_at","4348656",-0.968021047664224,1.16433647281217e-06
"Os.5540.1.A1_at","4325754",-3.32882220775881,1.16739936130466e-06
"Os.45997.1.S1_x_at","4326569",-0.909678772453791,1.1678098820585e-06
"Os.46483.1.S1_at","4324486",-2.97726703212917,1.16828012409297e-06
"Os.47934.1.S1_at","4351246",5.33453297227164,1.18515559399216e-06
"Os.10539.1.S1_at","4350725",-1.98023513869693,1.19181459042885e-06
"Os.15799.1.S1_at","4332041",-1.30100061238842,1.19777247283814e-06
"Os.49323.1.S1_at","4347030",2.70039894381423,1.21261073196509e-06
"Os.35012.1.S1_at","4329485",-2.73882377919286,1.2214743961529e-06
"Os.27696.1.S1_at","4350420",-1.58745161871052,1.2441274442423e-06
"Os.16733.1.S1_at","4328925",0.497457823252196,1.24581662942659e-06
"Os.11575.1.S1_at","4333666",2.09514663500061,1.24804296171723e-06
"Os.22928.1.S1_x_at","4329781",-0.776535353179663,1.25940915953553e-06
"Os.22995.1.S1_at","4340261",-0.742658291330528,1.26040827833372e-06
"Os.16933.1.S1_at","4327365",1.00010644573699,1.27157204953081e-06
"Os.49931.1.S1_at","4351038",4.25273164011409,1.27717074509907e-06
"Os.2211.1.S1_at","4344843",2.05809094513735,1.27898480448948e-06
"Os.53728.1.S1_at","9266455",4.2590140381167,1.27918424342925e-06
"Os.54172.1.S1_at","9267234",4.61377700799902,1.28078423596771e-06
"Os.12520.1.S1_a_at","9272622",1.35639352801567,1.30199236837897e-06
"Os.49764.1.S1_at","4325912",-3.58408500822623,1.30327039096499e-06
"Os.51809.1.S1_at","4349883",1.47106637710408,1.3148829889271e-06
"Os.17131.1.S1_x_at","4349852",2.95596462253105,1.31654660206859e-06
"OsAffx.27459.2.S1_s_at","4340084",-1.9587547215264,1.33706320957995e-06
"Os.17316.1.S1_at","4336764",3.19018823611927,1.34873815552817e-06
"Os.10990.1.S1_at","4340738",3.72047262700905,1.34908138520412e-06
"Os.30063.1.S1_at","4339413",-1.007693784254,1.35147582602908e-06
"Os.3419.1.S1_a_at","4326935",-3.24445616657552,1.35334505103555e-06
"Os.20355.1.S1_at","4325762",0.528350800440291,1.36184015689562e-06
"Os.12115.1.S1_at","4340407",-1.17193412024368,1.36350862106753e-06
"Os.46576.1.S1_at","4349058",-3.75567021481254,1.37212902842695e-06
"Os.30044.1.S1_a_at","4326163",1.8454428006172,1.37604768890362e-06
"Os.34496.1.S1_at","4334663",-1.65049295247412,1.3801466576196e-06
"Os.31171.1.S1_at","4327653",2.57750148474122,1.38393038367448e-06
"OsAffx.29848.1.S1_x_at","4346699",-1.94274489078025,1.39304848290401e-06
"Os.23405.1.S1_at","4342824",-1.2684538367857,1.4197309325202e-06
"Os.8629.1.S1_x_at","4351318",-0.922830253772073,1.42290830832849e-06
"Os.24990.1.S1_at","4331968",-0.504425054326495,1.42561072424646e-06
"Os.18397.1.S1_at","4330387",-0.610242856748048,1.43168158041362e-06
"Os.10937.1.S1_at","4331917",-0.972282724786314,1.43306246790411e-06
"Os.51030.1.S1_at","4350644",0.790756678204156,1.43426554178633e-06
"Os.27007.1.A1_at","4338198",-3.18530219292098,1.43438906104615e-06
"Os.8455.1.S1_at","4343189",1.45056312283543,1.43583029849103e-06
"Os.9159.2.S1_x_at","9270179",-0.534334557625629,1.43836653065771e-06
"Os.26592.1.S2_at","4340665",-1.12620094476884,1.44028637230019e-06
"Os.10556.1.S1_at","4328929",-2.08038139384541,1.44615000480722e-06
"Os.32279.1.S1_at","4324817",-0.731417015021711,1.44977570783009e-06
"Os.4718.1.S1_at","4339133",-0.320242256224873,1.45213094165056e-06
"Os.5622.1.S1_at","4348863",1.23678652336402,1.45491743326884e-06
"Os.2373.1.S1_at","4349348",-1.21356263571447,1.46045366176582e-06
"Os.28096.1.S1_at","4339262",1.4165156825063,1.48852855205914e-06
"Os.1205.1.S1_at","4326740",-2.35426416247199,1.49129358202287e-06
"Os.15746.1.S1_at","9272624",-3.4664230759526,1.49839007583116e-06
"Os.25589.1.S1_at","4350431",-1.5650905497428,1.52280568751335e-06
"Os.34459.1.S1_at","4348647",0.829359118920497,1.52371588567509e-06
"Os.52113.1.S1_at","4346570",3.84820732375865,1.52737179072373e-06
"Os.8818.1.S1_at","4325413",-3.94741971302525,1.5383702474043e-06
"Os.9506.1.S1_a_at","4329844",1.4588295661641,1.54054816779183e-06
"Os.9829.1.S1_at","9269297",1.67932227371853,1.54832679162163e-06
"Os.38263.1.S1_at","4326265",1.0694982308445,1.55432140508965e-06
"Os.6274.1.S1_at","4339527",-1.74448808773085,1.5544544115545e-06
"Os.8395.1.S1_at","4352535",5.9103603376285,1.55827587708646e-06
"Os.10419.1.S1_a_at","4350270",0.580795950984283,1.56945410685478e-06
"Os.4978.1.S2_at","4334129",1.33175655875505,1.5756539744491e-06
"Os.53438.1.S1_at","4341392",-3.10852671476757,1.57597927401952e-06
"Os.47975.1.S1_at","4347756",1.15151023638141,1.59093350153554e-06
"Os.18219.1.S1_s_at","4351771",-4.25564801405557,1.60499853166068e-06
"Os.32335.1.S1_at","4326084",-4.22445780472883,1.61029655749891e-06
"Os.17076.1.S1_at","4346594",1.88905032616259,1.61290747085771e-06
"Os.18977.1.S1_at","9267926",-5.09992144712272,1.61611506900033e-06
"Os.48441.1.S1_at","4345024",1.20098303446169,1.63521155741465e-06
"Os.7969.2.S1_at","4344427",1.42204090370142,1.67169154801233e-06
"Os.2364.1.S1_at","4347333",-0.484666792125429,1.68024376468641e-06
"Os.17392.1.S1_at","4335622",4.05325838632603,1.68791607220725e-06
"Os.27244.1.A1_s_at","4335725",0.819259913808152,1.71587108805835e-06
"Os.51753.1.A1_at","4352426",-1.63036567043318,1.72653846443265e-06
"Os.6812.1.S1_at","4348445",-2.89769963160815,1.73491519698204e-06
"Os.6714.1.S1_a_at","4342741",-2.73747480077892,1.73713950602984e-06
"Os.36162.1.S1_s_at","4327515",-1.00104343036053,1.74671551708932e-06
"Os.49120.1.S1_at","4329278",-1.72185988417579,1.74846365670065e-06
"Os.9499.1.S1_at","4327166",-0.246835300810801,1.75691601331086e-06
"Os.10908.1.S1_a_at","4345814",-3.55484429084525,1.76293798273804e-06
"Os.18245.1.S1_at","4342619",1.82285183239639,1.79497465795628e-06
"Os.5390.1.S1_at","4352346",-4.27314944543037,1.81618229254626e-06
"Os.18257.1.S1_at","4342703",-1.25173792841149,1.82333568910258e-06
"Os.31837.1.A1_at","4349319",0.746724596864613,1.8343437999273e-06
"Os.11520.1.S1_at","4338117",-1.47048376471302,1.84962732562833e-06
"Os.10279.1.S1_at","4324793",-0.899443022626262,1.85633048565824e-06
"Os.7279.2.S1_x_at","4352075",0.99559738108661,1.85790272518624e-06
"Os.15792.1.S1_at","4340322",-1.44099585166476,1.85948858268096e-06
"Os.28129.1.S1_at","4339226",-2.21045334830595,1.87179346639231e-06
"Os.11559.1.S1_at","4347520",0.350119582109272,1.88231283694805e-06
"Os.9566.1.S1_x_at","4350249",1.42014865521893,1.88281827200052e-06
"Os.11962.1.S1_at","4347319",2.0576937718003,1.90479212656429e-06
"Os.49750.1.S1_at","4336850",-1.73702415253843,1.90879773689747e-06
"Os.10497.1.S1_s_at","4343033",-0.959411631768829,1.91120687634359e-06
"Os.6118.1.S1_at","4349819",0.587231990791967,1.91686471757991e-06
"Os.11618.2.S1_at","4349909",-1.63784720609788,1.92317532191646e-06
"Os.40417.1.A1_at","4342844",0.903169661072681,1.92818805262922e-06
"Os.51406.1.S1_at","4344780",2.67654822730882,1.93419191999295e-06
"Os.11249.1.S1_at","4338204",-1.94664397217989,1.93495622241095e-06
"Os.22674.1.S1_at","4340391",0.595965094176925,1.93916989654407e-06
"Os.55099.1.S1_at","4337237",-0.994999431114153,1.94360296263514e-06
"Os.7153.1.S1_at","4352412",2.35360206852284,1.9496040416642e-06
"Os.55742.1.S1_at","4347797",-2.06719572946775,1.95337589688255e-06
"Os.7530.1.S1_at","4347346",0.976287400940037,1.95912471693645e-06
"Os.55736.1.S1_at","4340682",-1.13894655198777,1.96231969080029e-06
"Os.47959.1.S1_at","4328708",1.1275333159869,1.96255219583097e-06
"Os.50971.1.S1_at","4351034",2.81128992420214,1.96785206021148e-06
"Os.36176.1.S1_at","4334012",1.25353275619469,1.97560422000736e-06
"Os.15058.2.S1_at","4348152",3.38432568091927,1.98723871575378e-06
"Os.54000.1.S1_at","4350843",-1.4183189522198,1.98960954973533e-06
"Os.11385.1.S1_a_at","4350688",1.22221180360412,1.99042953464853e-06
"Os.20237.1.S1_at","4346457",1.04831601770244,1.99174745328893e-06
"OsAffx.3309.1.S1_s_at","4332887",-0.543235804672983,1.9939412232605e-06
"Os.28186.1.S1_s_at","4333337",-0.965523723670174,1.99716241377909e-06
"Os.49426.1.S1_at","4345953",-1.28980732561752,2.00598188823228e-06
"Os.11818.1.S1_at","4348589",-1.37780059367798,2.02454475702422e-06
"Os.27534.1.A1_at","4328771",-1.02453897235961,2.03097347168132e-06
"Os.28617.1.S1_at","4331206",-2.06328131239808,2.03412551807666e-06
"Os.56946.1.S1_at","4350217",3.39008207072692,2.0401480154142e-06
"Os.9534.1.S1_at","4324844",-2.39433259140132,2.06135173808301e-06
"Os.52211.1.S1_at","4343814",-1.53697554101535,2.08128336032673e-06
"Os.4775.1.S1_at","4325698",-2.65527697303865,2.08360622792555e-06
"Os.48109.1.A1_x_at","9269561///4351926",-1.16016101691513,2.08494758543159e-06
"Os.20102.1.S1_s_at","4350117",-7.04045560257646,2.08729225564673e-06
"Os.4844.1.S1_at","4337892",2.02209345107186,2.09658566076489e-06
"Os.7151.1.S1_at","4335314",0.718589388088164,2.10143111061368e-06
"Os.21318.1.S1_at","4340042",0.62779114273892,2.10376508819793e-06
"Os.15938.1.S1_at","4332481",-0.773523385298295,2.14017995753172e-06
"Os.31518.1.S1_at","4326914",-1.01955082330631,2.14111729841009e-06
"Os.7775.1.S1_at","4346816",-4.04518841208887,2.14693674327929e-06
"Os.3663.1.S1_at","4325161",0.985851321319869,2.18547262601818e-06
"Os.7680.1.S1_at","4342336",-0.901490252811699,2.24314118531293e-06
"Os.21902.1.S1_at","4347256",-0.800992928541611,2.24374960341188e-06
"Os.27789.1.A1_at","4340843",-2.04821656543654,2.25430652039533e-06
"Os.46829.1.S1_at","4348784",-1.43733689997955,2.26122842179022e-06
"Os.14358.4.S1_x_at","4328746",0.363721568055675,2.26717899015503e-06
"Os.18474.1.S1_at","4336272",-0.986701340669502,2.26766101830558e-06
"Os.10933.1.S1_at","4324254",-2.67254798547388,2.28631196299235e-06
"OsAffx.11050.2.S1_x_at","4326760",1.35638740387608,2.29864225851617e-06
"Os.15854.1.S1_at","4343511",1.76929887650931,2.32735014077771e-06
"Os.12191.1.S1_x_at","4332166",-1.90557953459542,2.33047746253044e-06
"Os.9101.1.S1_at","4349210",1.41303347993024,2.3343266820528e-06
"Os.55103.1.S1_x_at","4324328",-0.62147670044574,2.33592469609064e-06
"Os.7140.1.S1_at","4350255",0.402208911684163,2.34851094556482e-06
"Os.4387.1.S1_at","4339367///4325120",0.711403548335374,2.34947137400252e-06
"Os.25163.1.A1_x_at","4346560",-1.58789923284262,2.35495819874884e-06
"Os.7525.1.S1_at","4325244",5.92371223253562,2.35878652977759e-06
"Os.54329.1.S1_at","4340363",-5.10551532646901,2.38733599336327e-06
"Os.27992.1.S1_at","4342374",1.01109416017766,2.40508969538593e-06
"Os.8681.1.S1_at","4336796",-1.75720645317725,2.40613751481452e-06
"Os.54240.1.S1_at","4340226",2.71625385984785,2.41266433804101e-06
"Os.7797.1.S1_at","4329667",-0.951864530405018,2.42551194800568e-06
"Os.9897.1.S1_at","4339356",-0.569150881699519,2.42907733309213e-06
"Os.20354.1.S1_at","4333615",1.5442784293865,2.4468095778404e-06
"Os.778.1.S1_at","4326093",-2.04754722345833,2.45293741351861e-06
"Os.10636.1.A1_at","4340199",-5.47179709312169,2.45851367009776e-06
"Os.25952.1.S1_at","4338477",1.12847646648733,2.47493594880821e-06
"Os.28124.1.S1_at","4348633",2.59788449021874,2.4876658233101e-06
"Os.53443.1.S1_at","4352746",-0.512521852385194,2.48964828552351e-06
"Os.11143.1.S1_at","4333991",-1.05848244474314,2.49320368012734e-06
"Os.51408.1.S1_at","4347765",1.88613996710051,2.50493205071162e-06
"Os.50108.1.S1_at","4339092",3.18585352248807,2.54106130918639e-06
"Os.9416.1.S1_at","4329561",-0.638976701263912,2.54148043666224e-06
"Os.25531.1.S1_at","4335574",-0.825668610388659,2.54920084733877e-06
"Os.37090.1.S1_x_at","4331770",1.28738954512371,2.55633608100361e-06
"Os.7097.2.S1_a_at","4330554",0.70054693366535,2.5897556719894e-06
"Os.6728.1.S1_a_at","4332840",-0.539821018192349,2.59339518662536e-06
"Os.48076.1.S1_at","4352482",-3.29888078317912,2.61549264692059e-06
"Os.44418.1.S1_at","4342716",3.59248005992716,2.62363163092409e-06
"Os.27686.1.S1_at","4330096",0.652029290361911,2.62536836048764e-06
"Os.22957.1.S1_at","4325764",1.8998566343507,2.63599394738072e-06
"Os.11390.1.S1_at","4326512",-0.912304790389721,2.6514233871188e-06
"Os.33708.1.S1_s_at","4345298",0.520476344947689,2.65623310791958e-06
"Os.22277.1.S1_at","4343441",-4.22392517707772,2.67596458974463e-06
"Os.10416.1.S1_at","4327417",1.2226285620328,2.67643932169911e-06
"Os.7907.1.S2_at","4344164",0.673837021430819,2.68226672741211e-06
"Os.470.1.S1_s_at","4327730",0.762146333247331,2.68519825195966e-06
"Os.12693.3.S1_at","4344397",-2.04670232969291,2.69301326170426e-06
"Os.7776.1.S1_at","4338252",-2.61785000552041,2.70802969421078e-06
"Os.11923.1.S1_x_at","4338756",1.20155526004957,2.72114010041433e-06
"Os.9212.1.S1_at","4343010",1.50717516473914,2.73563835560657e-06
"Os.12025.1.S1_a_at","4337188",1.55350465900739,2.74463162290889e-06
"Os.9880.1.S1_a_at","4324320",0.780940363427366,2.75146589883022e-06
"Os.51599.1.S1_at","4346856",1.4080855473048,2.76673851844462e-06
"Os.4453.1.S1_at","4339960",-2.83197127084706,2.77380436703498e-06
"Os.1637.1.S1_at","4326136",-0.830868102960663,2.78160101875962e-06
"Os.47732.1.S1_s_at","4352472///4352471",-0.825327897794539,2.792694767727e-06
"Os.37618.1.S1_at","4340069",-1.13509192238076,2.79346529614371e-06
"Os.11575.1.S1_a_at","4333666",1.56089804979284,2.80750693424149e-06
"Os.37571.1.S1_at","4345860",2.07807124783364,2.81007731640851e-06
"Os.9357.1.S1_at","4339054",-0.874338792509491,2.82591177403415e-06
"Os.47955.2.S1_x_at","4351346",-2.00525317917239,2.84561103645485e-06
"Os.4727.1.S1_at","4332082",-1.46246336199076,2.85056818224037e-06
"Os.17533.1.S1_at","4349986",-0.772187238386177,2.86011983457769e-06
